,DEPTH,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,KLOGH,PHIF,SW,VSH,pp_bar,pp_psi
879,3236.0616,89.5319976,72.1989974,0.2324,28.8560009,2.23749995,15.0163002,29.9789009,30.5851993,0.12349999,0.24439999,0.1541,0.54040002,325.5342386995693,4721.483491250813
880,3236.214,89.3869018,72.3696975,0.23389999,29.3162994,2.23140001,15.0072002,30.5946006,31.6124,0.1254,0.24709999,0.1507,0.54199999,325.5134434372927,4721.181880925807
881,3236.3664,90.5244979,72.5403976,0.2354,29.7765007,2.22530007,14.9980001,31.2103004,32.6394996,0.12739999,0.24979999,0.14749999,0.54369997,325.4877088767479,4720.808632006576
882,3236.5188,91.6807022,72.5780029,0.2368,30.3120002,2.21919989,14.9899997,32.0733985,33.8348007,0.13279999,0.25240001,0.14409999,0.54400002,325.4570350179348,4720.363744493123
883,3236.6712,92.1414031,71.6696014,0.23759999,31.3817996,2.21320009,14.9899997,34.6945991,36.2243995,0.1664,0.25479999,0.13879999,0.53530001,325.42142186085346,4719.8472183854465
884,3236.8236,92.125,70.7612991,0.23839999,32.4516983,2.20709991,14.9899997,37.3158988,38.6141014,0.20839999,0.2572,0.134,0.5266,325.38086940550386,4719.259053683547
885,3236.976,90.9091033,69.8529968,0.23929999,33.5214996,2.20099997,14.9899997,39.9371986,41.0037002,0.26120001,0.2597,0.1296,0.51779997,325.335377651886,4718.599250387424
886,3237.1284,90.2811965,68.5005035,0.23849999,34.2677993,2.19740009,14.9899997,41.3899993,41.7960014,0.34760001,0.2606,0.1279,0.50480002,325.2849466,4717.86780849708
887,3237.2808,90.5354995,67.0649032,0.23739999,34.9536018,2.19440007,14.9899997,42.6245002,42.2897987,0.46799999,0.26120001,0.12669999,0.49099999,325.22957624984565,4717.064728012511
888,3237.4332,91.1781997,65.6293029,0.2363,35.6394004,2.19129991,14.9899997,43.8588981,42.7835998,0.62999999,0.26179999,0.12559999,0.4772,325.1692666014231,4716.1900089337205
889,3237.5856,92.6869964,64.3871002,0.23729999,36.0461006,2.18490004,14.9968996,44.3675003,43.2276992,0.84689998,0.2644,0.1238,0.46529999,325.1040176547323,4715.2436512607055
890,3237.738,94.0859985,63.2958984,0.23999999,36.2350997,2.17569994,15.0089998,44.3096008,43.6330986,1.13740003,0.26859998,0.1216,0.4548,325.03382940977315,4714.225654993468
891,3237.8904,93.5122985,62.2047004,0.24269999,36.4240989,2.16659998,15.0212001,44.2517013,44.0385017,1.52760004,0.27279999,0.1194,0.44429999,324.9587018665458,4713.136020132008
892,3238.0428,92.9803009,61.3728981,0.24469999,36.6806983,2.16170001,15.0299997,44.2818984,44.3624992,1.88670003,0.27529999,0.118,0.4363,324.87863502505024,4711.974746676324
893,3238.1952,92.969902,61.2052993,0.2449,37.1105003,2.16779994,15.0299997,44.537899,44.4784011,1.88010001,0.27329999,0.1186,0.43470001,324.8008547488297,4710.846637106076
894,3238.3476,93.1289978,61.0376014,0.2451,37.5401992,2.17389988,15.0299997,44.7939987,44.5942001,1.87349998,0.27129998,0.11909999,0.43309998,324.7325869014273,4709.856493900921
895,3238.5,92.6035003,60.8699989,0.24529999,37.9700012,2.18000006,15.0299997,45.0499992,44.709999,1.86689996,0.26930001,0.11959999,0.4314,324.6738314828431,4709.004317060861
896,3238.6524,91.9140014,60.7176017,0.24729999,38.1590003,2.18300008,15.0299997,44.4860992,44.6367988,1.916,0.26899999,0.1198,0.43,324.6245884930772,4708.290106585893
897,3238.8048,92.438301,60.5652008,0.2493,38.3479003,2.1861,15.0299997,43.9221992,44.5637016,1.96630001,0.26879999,0.1199,0.42849999,324.58485793212947,4707.713862476019
898,3238.9572,93.6458969,60.4127998,0.2513,38.5368995,2.18910002,15.0299997,43.3583984,44.4905014,2.01799988,0.2685,0.11999999,0.42699998,324.5546398,4707.27558473124
899,3239.1096,93.3281021,60.0368003,0.2493,38.9516983,2.18779993,15.0256004,42.7638015,44.0886001,2.16059994,0.26820001,0.12049999,0.42340001,324.53393409668877,4706.975273351554
900,3239.262,92.9694976,59.5735015,0.2457,39.4546012,2.1847999,15.0194997,42.1571998,43.5582008,2.3519001,0.2678,0.1212,0.41899999,324.5227408221957,4706.812928336963
901,3239.4144,92.7406005,59.1101989,0.24199999,39.9575004,2.18169999,15.0134,41.5507011,43.0279006,2.56019997,0.26739999,0.12189999,0.41449999,324.5210599765209,4706.788549687464
902,3239.5668,94.3755035,58.8781013,0.2406,40.3227996,2.17729997,15.0127,40.8880004,42.4908981,2.72799992,0.26829999,0.1221,0.41229999,324.5288915596643,4706.902137403059
903,3239.7192,94.9214019,58.9421005,0.24199999,40.5117988,2.17120003,15.0187997,40.1534996,41.945301,2.8282001,0.27099999,0.12179999,0.4129,324.54623557162586,4707.153691483747
904,3239.8716,94.2368011,59.0060997,0.24339999,40.7008018,2.16510009,15.0249004,39.4188995,41.3997001,2.93210005,0.27360001,0.1215,0.41350001,324.56835942185734,4707.474571382734
905,3240.024,93.6983032,59.0950012,0.24459999,40.9333992,2.16050004,15.0237998,38.6608009,40.8459014,2.99300003,0.2757,0.1215,0.41440001,324.5905305198106,4707.796136553229
906,3240.1764,93.5083999,59.3176002,0.2448,41.3997993,2.16350007,14.9841003,37.7769012,40.2485008,2.8117001,0.27469998,0.12259999,0.4165,324.61274886548546,4708.118386995228
907,3240.3288,93.3451995,59.5401,0.2449,41.8661003,2.16659998,14.9444999,36.8930015,39.6511001,2.64149999,0.27369999,0.1237,0.4187,324.6350144588819,4708.441322708732
908,3240.4812,93.9280014,59.7625999,0.2451,42.3325004,2.1696,14.9048995,36.0089988,39.0536994,2.48149991,0.27270001,0.12489999,0.4208,324.6573273,4708.76494369374
909,3240.6336,93.3796997,59.3972015,0.24609999,42.7025985,2.17000007,14.2747001,35.7317008,38.8516998,2.68289995,0.273,0.125,0.41729998,324.67968738883985,4709.089249950255
910,3240.786,94.9039993,58.9491996,0.24729999,43.0592002,2.17000007,13.5614995,35.5396003,38.7053985,2.95860004,0.27349999,0.12489999,0.41299998,324.698,4709.3548524
911,3240.9384,94.7450027,58.5010986,0.2484,43.4159011,2.17000007,12.8482999,35.347599,38.5591011,3.26270008,0.2739,0.12489999,0.40869998,324.708170408079,4709.502361964696
912,3241.0908,93.3615036,58.2038002,0.2495,43.6997985,2.16820001,12.6181001,35.0485,38.2621002,3.5302999,0.275,0.12479999,0.40580001,324.71019861307724,4709.531778644349
913,3241.2432,93.1452026,58.0087013,0.25060001,43.9345016,2.16510009,12.7156,34.6766014,37.8628005,3.77110004,0.27649998,0.12479999,0.40389999,324.7040846149942,4709.443102438953
914,3241.3956,92.8544998,57.8135986,0.25170001,44.1692008,2.16210007,12.8131999,34.3046989,37.4635009,4.0282998,0.27799999,0.12479999,0.40209999,324.6898284138303,4709.236333348512
915,3241.548,91.6266021,57.7625999,0.25240001,44.5517997,2.16100001,12.8770999,33.9108009,37.2447013,4.12020015,0.2786,0.12479999,0.4016,324.6740516171876,4709.007509845365
916,3241.7004,90.7120971,58.0247001,0.25229999,45.2559013,2.16400003,12.868,33.4687995,37.4183998,3.8341999,0.27759999,0.125,0.4041,324.66337583266835,4708.852670401855
917,3241.8528,89.764801,58.2868003,0.25229999,45.9598999,2.16709995,12.8587999,33.0269012,37.5922012,3.56809997,0.27649998,0.1252,0.40659999,324.6578010602725,4708.771815017981
918,3242.0052,90.6968994,58.5744018,0.2522,46.654499,2.1702001,12.8713998,32.5733985,37.7345008,3.3018999,0.27540001,0.12549999,0.40939998,324.6573273,4708.76494369374
919,3242.1576,91.3146972,59.5833015,0.2527,47.0780982,2.17630004,13.4993,31.7931003,36.9878005,2.60800004,0.27349999,0.12739999,0.41909998,324.661954551851,4708.832056429137
920,3242.31,90.8439025,60.5922012,0.25319999,47.5018005,2.18239998,14.1272001,31.0128002,36.2410011,2.0597999,0.2716,0.12939999,0.42879998,324.6716828158254,4708.9731532241685
921,3242.4624,88.1757965,61.6011009,0.25369998,47.9254989,2.18849992,14.7551002,30.2325,35.4942016,1.62689995,0.26969999,0.1314,0.43849998,324.68651209192325,4709.188234078836
922,3242.6148,84.5502014,61.6433982,0.24539999,48.0597991,2.20609998,14.9099998,30.6483993,35.6934013,1.35880005,0.26039999,0.1349,0.43889999,324.70644238014455,4709.477298993141
923,3242.7672,79.2630004,61.3689994,0.2343,48.0994987,2.22740006,14.9099998,31.4561996,36.2024002,1.15569996,0.2486,0.1391,0.43619999,324.73147368048933,4709.8403479670815
924,3242.9196,73.8098983,61.0946998,0.22329999,48.1390991,2.2486999,14.9099998,32.2639007,36.7114982,0.98299998,0.2369,0.1437,0.4336,324.76160599295736,4710.277381000655
925,3243.072,74.0976028,60.6259994,0.2123,48.6122016,2.27439999,14.9070997,33.8031005,38.0629005,0.84689998,0.2237,0.1481,0.4291,324.796839317549,4710.788398093867
926,3243.2244,74.4672012,59.9402008,0.2016,49.5691986,2.30489993,14.901,36.1591987,40.3549995,0.74,0.209,0.1525,0.42250001,324.8371736542639,4711.373399246712
927,3243.3768,75.0798034,59.2543983,0.19089999,50.5262985,2.3354001,14.8949003,38.5153007,42.6470985,0.6466,0.19419999,0.1579,0.41589999,324.87916012990814,4711.982362692162
928,3243.5292,75.1633987,58.6018981,0.18199999,51.2392997,2.36179995,14.8912,40.6962013,44.648899,0.58399999,0.1816,0.16329999,0.40959998,324.91934987128747,4712.5652666631795
929,3243.6816,74.2714996,58.0898017,0.18109999,50.9222984,2.37089991,14.8972997,42.1379013,45.4262008,0.60650002,0.1782,0.16449999,0.40470001,324.9577428784018,4713.122111159764
